price,area,bedrooms,bathrooms,stories,parking,mainroad_no,mainroad_yes,guestroom_no,guestroom_yes,basement_no,basement_yes,hotwaterheating_no,hotwaterheating_yes,airconditioning_no,airconditioning_yes,prefarea_no,prefarea_yes,furnishingstatus_furnished,furnishingstatus_semi-furnished,furnishingstatus_unfurnished,price_raw
-0.579258258656958,0.38965177231855536,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,3640000
0.5901363912506657,0.5735425522251832,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,5740000
-1.300384959433326,-0.6769147511398864,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,2345000
2.227288901121339,0.9390254772896062,0.07313371184630038,1.5157464699975225,-0.9183834284613368,1.5131479261300735,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,8680000
-1.1561596192780523,-1.0125154244694823,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2604000
-0.7156876344795141,-0.15052739365716408,0.07313371184630038,-0.5541438707517823,0.24408861886015595,0.3601292064189575,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,3395000
1.3307530028588275,1.732054465636939,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,7070000
0.6291162129142532,0.04025929049596235,0.07313371184630038,-0.5541438707517823,1.4065606661816488,-0.7928895132921584,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,5810000
0.06390879879223503,1.3734674448190145,1.3999881982006097,-0.5541438707517823,2.569032713503142,1.5131479261300735,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,4795000
4.195769895132505,1.0976312749590726,1.3999881982006097,1.5157464699975225,0.24408861886015595,2.6661666458411895,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,12215000
-0.5987481694887518,-0.5114130492239213,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,3605000
-0.5987481694887518,-0.28154957434063643,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,3605000
0.999424518718334,-0.5298021272145841,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,6475000
-0.579258258656958,-0.3826895032892818,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,3640000
1.077384162045509,-0.5114130492239213,0.07313371184630038,1.5157464699975225,0.24408861886015595,0.3601292064189575,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,6615000
0.7070758562414281,0.6493974989366672,0.07313371184630038,1.5157464699975225,2.569032713503142,0.3601292064189575,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,5950000
0.3172776396055535,0.08623198547261932,1.3999881982006097,1.5157464699975225,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,5250000
2.383208187775689,1.5573582247256423,0.07313371184630038,1.5157464699975225,2.569032713503142,1.5131479261300735,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,8960000
0.4342171045963159,-0.9021809565255056,0.07313371184630038,1.5157464699975225,-0.9183834284613368,-0.7928895132921584,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,5460000
-0.9573625287937564,-0.9711399989904911,-1.253720774508009,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,2961000
-1.3393647810969136,-1.5062621685187783,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,2275000
-0.31029748917820454,0.4356244672952123,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,4123000
-0.9690564752928327,-0.667720212144555,1.3999881982006097,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2940000
-0.6961977236477204,-0.5803720916889068,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,3430000
0.16135835295120368,1.1831404876156546,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,4970000
-0.579258258656958,-0.7320819851118747,-1.253720774508009,1.5157464699975225,-0.9183834284613368,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,3640000
-0.9300766536292452,-0.9297645735114998,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,3010000
-0.5012986153297831,-0.13443695041533416,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,3780000
-0.5012986153297831,-0.7780546800885317,-1.253720774508009,-0.5541438707517823,0.24408861886015595,0.3601292064189575,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,3780000
-0.6377279911523392,-0.5803720916889068,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,3535000
-1.027526207788214,-1.1366417009064562,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,2835000
-0.033540755366733614,-0.0470888299596859,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,4620000
-0.9690564752928327,-0.7504710631025375,0.07313371184630038,-0.5541438707517823,0.24408861886015595,0.3601292064189575,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,2940000
-0.2011539885201597,-0.4967017868313911,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,4319000
0.10288862045582249,-0.3505086168056219,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,4865000
-0.7741573669748953,-1.2010034738737758,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,3290000
1.5256521111767647,0.5574521089833533,0.07313371184630038,-0.5541438707517823,2.569032713503142,0.3601292064189575,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,7420000
-1.6221633872662404,-1.2469761688504328,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1767150
-0.07252057703032107,-1.1780171263854473,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,4550000
0.005439066296853846,-0.364300425298619,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,4690000
2.071369614466989,1.729755830888106,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,8400000
-0.6961977236477204,-1.1504335093994533,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,3430000
-0.657217901984133,1.0626920267768134,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,3500000
1.4087126461860024,0.4080408503092181,0.07313371184630038,1.5157464699975225,2.569032713503142,0.3601292064189575,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,7210000
0.04441888796044131,1.863536373270178,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,4760000
-0.9495665644610389,-0.34958916290608877,1.3999881982006097,-0.5541438707517823,0.24408861886015595,0.3601292064189575,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2975000
-0.16997013118928972,-0.5573857442005783,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,4375000
1.428202557017796,1.7872216996089272,1.3999881982006097,1.5157464699975225,2.569032713503142,0.3601292064189575,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,7245000
0.7070758562414281,0.6011261692111775,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,5950000
-0.7351775453113079,-0.6263447866655637,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,3360000
-0.0920104878621148,-0.7642628715955346,0.07313371184630038,-0.5541438707517823,0.24408861886015595,0.3601292064189575,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,4515000
-0.5597683478251643,0.24253914839325302,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,3675000
0.5121767479234908,-0.05168609945735159,0.07313371184630038,-0.5541438707517823,2.569032713503142,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,5600000
0.6641980524114819,2.9181499960346886,0.07313371184630038,-0.5541438707517823,1.4065606661816488,1.5131479261300735,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,5873000
0.4926868370916971,-0.32752226931729345,1.3999881982006097,-0.5541438707517823,0.24408861886015595,1.5131479261300735,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,5565000
-1.2653031199360973,-0.6792133858887193,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2408000
-0.9300766536292452,-0.016746851275092296,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,3010000
-0.7741573669748953,-0.6070362547753678,1.3999881982006097,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,3290000
-1.5732437110784383,-0.9757372684881567,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1855000
0.45370701542810965,-1.0552700307977734,1.3999881982006097,1.5157464699975225,0.24408861886015595,0.3601292064189575,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,5495000
-0.2674196853482584,-0.0332970214666888,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,4200000
1.4087126461860024,1.1803821259170553,1.3999881982006097,1.5157464699975225,2.569032713503142,0.3601292064189575,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,7210000
0.5121767479234908,-0.18960418438732252,1.3999881982006097,-0.5541438707517823,0.24408861886015595,0.3601292064189575,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,5600000
0.12237853128761622,0.1322046804492763,1.3999881982006097,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,4900000
0.9604446970547466,-0.14363148941066553,0.07313371184630038,1.5157464699975225,2.569032713503142,-0.7928895132921584,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,6405000
-1.2224253161061511,-0.9711399989904911,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,2485000
1.3307530028588275,0.5183753182531948,1.3999881982006097,1.5157464699975225,0.24408861886015595,0.3601292064189575,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,7070000
0.4692989440935446,0.8217951050991309,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,5523000
0.12237853128761622,-0.4562458152519329,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,4900000
-0.46231879366619566,-0.5803720916889068,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,3850000
-0.07252057703032107,-0.621747517167898,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,4550000
-0.657217901984133,-0.9545898287988945,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,3500000
-1.16395558361077,-0.6953038291305492,-1.253720774508009,1.5157464699975225,0.24408861886015595,0.3601292064189575,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,2590000
-0.6961977236477204,-1.364206541040908,0.07313371184630038,-0.5541438707517823,1.4065606661816488,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,3430000
-0.07252057703032107,-0.7320819851118747,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,4550000
-1.2419152269379448,-0.12524241142000275,-1.253720774508009,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,2450000
2.2662687227849263,-0.364300425298619,0.07313371184630038,-0.5541438707517823,0.24408861886015595,1.5131479261300735,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,8750000
-0.11150039869390853,1.442426487284,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,4480000
0.1535623886184862,-1.063085388943805,0.07313371184630038,1.5157464699975225,0.24408861886015595,0.3601292064189575,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,4956000
-0.8131371886384828,-0.364300425298619,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,3220000
0.6252182307478944,0.8677678000757878,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,5803000
1.6036117545039397,0.4080408503092181,0.07313371184630038,1.5157464699975225,1.4065606661816488,-0.7928895132921584,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,7560000
-1.2029354052743573,-1.0263072329624794,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2520000
-0.13099030952570226,-0.6263447866655637,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,4445000
0.2977877287737598,-0.28154957434063643,1.3999881982006097,1.5157464699975225,-0.9183834284613368,1.5131479261300735,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,5215000
0.12237853128761622,-0.46773898899609717,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,4900000
-0.46231879366619566,-1.4239710445105622,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,3850000
0.1808482637829974,1.396453792307343,0.07313371184630038,1.5157464699975225,-0.9183834284613368,-0.7928895132921584,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,5005000
-0.579258258656958,-1.304442037571254,0.07313371184630038,-0.5541438707517823,1.4065606661816488,-0.7928895132921584,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,3640000
2.8899458694023257,1.3734674448190145,1.3999881982006097,-0.5541438707517823,0.24408861886015595,1.5131479261300735,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,9870000
-0.8521170103020702,-1.5917713811753602,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,3150000
0.6680960345778406,0.637904325192503,0.07313371184630038,1.5157464699975225,1.4065606661816488,-0.7928895132921584,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,5880000
-0.8131371886384828,-0.9159727650185027,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,3220000
-0.657217901984133,1.0286722324940873,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,3500000
0.08339870962402876,0.4264299282998809,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,4830000
-0.5831562408233167,-0.7320819851118747,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,3633000
-0.7936472778066891,-0.28154957434063643,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,3255000
-0.7936472778066891,-0.5435939357075812,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,3255000
-0.2674196853482584,0.17817737542593326,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,4200000
-0.657217901984133,-0.40107858127994456,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,3500000
-0.5051965974961419,1.442426487284,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,3773000
-0.014050844534939882,-0.6286434214143966,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,4655000
-0.7351775453113079,-0.166617836898994,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,3360000
0.7811375174022442,2.0722524084642004,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,6083000
-0.6767078128159267,-1.364206541040908,0.07313371184630038,-0.5541438707517823,1.4065606661816488,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,3465000
0.7070758562414281,0.5248114955499268,1.3999881982006097,1.5157464699975225,-0.9183834284613368,0.3601292064189575,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,5950000
0.04441888796044131,0.555613201184287,0.07313371184630038,-0.5541438707517823,0.24408861886015595,0.3601292064189575,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,4760000
-1.6317134435738194,-0.5803720916889068,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,1750000
-0.4428288828344019,-0.8883891480325085,1.3999881982006097,1.5157464699975225,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,3885000
0.8980769823930067,0.68387702016916,0.07313371184630038,1.5157464699975225,1.4065606661816488,-0.7928895132921584,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,6293000
-1.0177812523723169,0.04025929049596235,1.3999881982006097,-0.5541438707517823,1.4065606661816488,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,2852500
-0.364869239507227,-0.7596656020978689,0.07313371184630038,1.5157464699975225,-0.9183834284613368,0.3601292064189575,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,4025000
1.8277457290695676,0.4080408503092181,0.07313371184630038,-0.5541438707517823,2.569032713503142,1.5131479261300735,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,7962500
-0.5441764191597294,-0.9159727650185027,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,3703000
-0.033540755366733614,-0.43785673726127017,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,4620000
3.0458651560566756,5.097255737928229,2.726842684554919,3.585636810746827,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,10150000
3.43566337269255,1.0976312749590726,0.07313371184630038,3.585636810746827,-0.9183834284613368,1.5131479261300735,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,10850000
-0.24792977451646464,0.7068633676574885,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,4235000
0.9019749645593654,-0.4654403542472643,0.07313371184630038,1.5157464699975225,1.4065606661816488,1.5131479261300735,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,6300000
-0.364869239507227,-0.6815120206375521,0.07313371184630038,1.5157464699975225,0.24408861886015595,1.5131479261300735,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,4025000
-0.0920104878621148,2.1825868764081773,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,4515000
0.20033817461479114,2.5687575142120957,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,5040000
-0.9690564752928327,-0.9021809565255056,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,2940000
-0.8521170103020702,-0.7642628715955346,-2.580575260862318,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,3150000
0.06390879879223503,0.8677678000757878,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,4795000
-0.2674196853482584,-0.32292499981962774,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,0.3601292064189575,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,4200000
-0.7000957058140792,-0.49302397123325853,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,3423000
-0.871606921133864,-0.7412765241072061,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,3115000
-0.3063995070118458,0.40114494606271955,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,4130000
-0.8521170103020702,-0.7642628715955346,0.07313371184630038,-0.5541438707517823,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,3150000
-0.6767078128159267,-0.9435563820044969,0.07313371184630038,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,3465000
-0.4233389720026082,-0.5960028079809702,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,1.5131479261300735,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,3920000
-0.46231879366619566,0.08623198547261932,2.726842684554919,1.5157464699975225,0.24408861886015595,-0.7928895132921584,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,3850000
-0.037438737533092355,-0.27695230484297073,1.3999881982006097,1.5157464699975225,0.24408861886015595,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,4613000
-0.5597683478251643,-0.6815120206375521,-1.253720774508009,-0.5541438707517823,-0.9183834284613368,-0.7928895132921584,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,3675000
